2478138517220464632	2478129819911693493	10001	TERTIARY	NONE	57.69846364	11.977633	1.592604101
2478129819911693493	2478099557572135905	10002	TERTIARY	NONE	57.6983947	11.97773082	0.558968264
2478129819911693493	2478099557572135905	10003	TERTIARY	NONE	57.69832382	11.9778314	0.466901952
2478129819911693493	2478099557572135905	10004	TERTIARY	NONE	57.69824901	11.97793755	0.18310394
2478129819911693493	2478099557572135905	10005	TERTIARY	NONE	57.69817203	11.97804677	0.240925234
2478129819911693493	2478099557572135905	10006	TERTIARY	NONE	57.69809888	11.97815056	0.206843673
2478129819911693493	2478099557572135905	10007	TERTIARY	NONE	57.69802956	11.97824892	0.080886456
2478129819911693493	2478099557572135905	10008	TERTIARY	NONE	57.69796599	11.97833911	0.182710332
2478129819911693493	2478099557572135905	10009	TERTIARY	NONE	57.69790797	11.97842144	0.854211213
2478129819911693493	2478099557572135905	10010	TERTIARY	NONE	57.69785973	11.97848989	1.485091144
2478129819911693493	2478099557572135905	10011	TERTIARY	NONE	57.69782084	11.97854537	1.661843323
2478129819911693493	2478099557572135905	10012	TERTIARY	NONE	57.69778992	11.97859047	1.795636163
2478129819911693493	2478099557572135905	10013	TERTIARY	NONE	57.69776149	11.97863193	1.779450663
2478099557572135905	2478082888804065742	10014	TERTIARY	NONE	57.69773481	11.97867053	1.791063072
2478099557572135905	2478082888804065742	10015	TERTIARY	NONE	57.69770773	11.97870952	1.715402163
2478099557572135905	2478082888804065742	10016	TERTIARY	NONE	57.69767979	11.97874975	1.482599455
2478099557572135905	2478082888804065742	10017	TERTIARY	NONE	57.69765375	11.97878724	1.293777807
2478099557572135905	2478082888804065742	10018	TERTIARY	NONE	57.69762686	11.97882596	0.947766981
2478099557572135905	2478082888804065742	10019	TERTIARY	NONE	57.69760039	11.97886406	0.680350397
2478099557572135905	2478082888804065742	10020	TERTIARY	NONE	57.69757602	11.97889915	0.186727334
2478099557572135905	2478082888804065742	10021	TERTIARY	NONE	57.69755258	11.97893319	0.136540344
2478099557572135905	2478082888804065742	10022	TERTIARY	NONE	57.69753737	11.97895534	0.476781595
2478099557572135905	2478082888804065742	10023	TERTIARY	NONE	57.69752492	11.97897347	0.61799345
