2478732691586259849	2478755798510317737	10001	SECONDARY	NONE	57.71268643	11.99069629	0.70668762
2478732691586259849	2478755798510317737	10002	SECONDARY	NONE	57.71274363	11.99075619	0.82749785
2478732691586259849	2478755798510317737	10003	SECONDARY	NONE	57.71279702	11.99081209	1.220025845
2478732691586259849	2478755798510317737	10004	SECONDARY	NONE	57.71284546	11.99086282	1.624786137
2478732691586259849	2478755798510317737	10005	SECONDARY	NONE	57.71288971	11.99090916	2.214750356
2478732691586259849	2478755798510317737	10006	SECONDARY	NONE	57.71292826	11.99094953	2.644034628
2478732691586259849	2478755798510317737	10007	SECONDARY	NONE	57.71296149	11.99098432	2.998989246
2478732691586259849	2478755798510317737	10008	SECONDARY	NONE	57.71299268	11.99101698	3.271512474
2478732691586259849	2478755798510317737	10009	SECONDARY	NONE	57.71302927	11.9910553	3.212037291
2478755798510317737	2478769104319004274	10010	SECONDARY	NONE	57.71306726	11.99109432	2.779842626
2478755798510317737	2478769104319004274	10011	SECONDARY	NONE	57.7131097	11.99113788	2.502799587
2478755798510317737	2478769104319004274	10012	SECONDARY	NONE	57.71315255	11.99118185	2.134831144
2478755798510317737	2478769104319004274	10013	SECONDARY	NONE	57.71320378	11.9912434	1.425543793
2478755798510317737	2478769104319004274	10014	SECONDARY	NONE	57.71325623	11.99130409	0.987510156
2478755798510317737	2478769104319004274	10015	SECONDARY	NONE	57.71330622	11.99136405	0.555471901
2478755798510317737	2478769104319004274	10016	SECONDARY	NONE	57.7133406	11.9914098	0.858921337
2478769104319004274	2478777011353800687	10017	SECONDARY	NONE	57.71337192	11.99148238	1.525485167
2478769104319004274	2478777011353800687	10018	SECONDARY	NONE	57.71339821	11.99151834	1.59550591
2478769104319004274	2478777011353800687	10019	SECONDARY	NONE	57.71342276	11.99155189	1.366595059
2478769104319004274	2478777011353800687	10020	SECONDARY	NONE	57.71344253	11.99157893	0.780101602
2478769104319004274	2478777011353800687	10021	SECONDARY	NONE	57.71346122	11.99160448	0.084167569
2478769104319004274	2478777011353800687	10022	SECONDARY	NONE	57.71347442	11.9916276	0.598477504
2478769104319004274	2478777011353800687	10023	SECONDARY	NONE	57.7134838	11.9916529	0.740277093
2478769104319004274	2478777011353800687	10024	SECONDARY	NONE	57.71349629	11.99169473	1.116359315
2478769104319004274	2478777011353800687	10025	SECONDARY	NONE	57.71350617	11.99175797	1.488700405
2478769104319004274	2478777011353800687	10026	SECONDARY	NONE	57.71351872	11.99182629	3.002653159
2478777011353800687	2478778553247063726	10027	TERTIARY	NONE	57.71351497	11.99193329	2.60161784
2478777011353800687	2478778553247063726	10028	TERTIARY	NONE	57.71351255	11.99201705	1.408487064
2478777011353800687	2478778553247063726	10029	TERTIARY	NONE	57.71352072	11.99210373	0.276202347
2478777011353800687	2478778553247063726	10030	TERTIARY	NONE	57.71354194	11.99219132	1.435776215
2478778553247063726	2478788526161127405	10031	TERTIARY	NONE	57.71359469	11.99227065	1.973698144
2478778553247063726	2478788526161127405	10032	TERTIARY	NONE	57.71365646	11.99232057	1.264616757
2478778553247063726	2478788526161127405	10033	TERTIARY	NONE	57.71372134	11.99238327	0.887622236
2478778553247063726	2478788526161127405	10034	TERTIARY	NONE	57.71378436	11.9924609	0.78470544
2478788526161127405	2478794947137242757	10035	TERTIARY	NONE	57.71383527	11.99256075	2.447345266
2478788526161127405	2478794947137242757	10036	TERTIARY	NONE	57.71388105	11.99265675	5.06626255
2478788526161127405	2478794947137242757	10037	TERTIARY	NONE	57.71388105	11.99265675	5.06626255
2478788526161127405	2478794947137242757	10038	TERTIARY	NONE	57.71395074	11.99284723	2.925038176
2478788526161127405	2478794947137242757	10039	TERTIARY	NONE	57.71396257	11.99296856	2.331879683
2478788526161127405	2478794947137242757	10040	TERTIARY	NONE	57.71395854	11.99310332	1.474628614
2478794947137242757	2478794599244892597	10041	TERTIARY	NONE	57.7139423	11.9932549	1.417651945
2478794599244892597	2478793199085559006	10042	TERTIARY	NONE	57.7139284	11.99341451	0.928737427
2478794599244892597	2478793199085559006	10043	TERTIARY	NONE	57.71391618	11.99357901	0.429356192
2478794599244892597	2478793199085559006	10044	TERTIARY	NONE	57.71390408	11.99374438	0.660617174
2478793199085559006	2478797055966201649	10045	TERTIARY	NONE	57.7138993	11.99390388	1.19286347
2478793199085559006	2478797055966201649	10046	TERTIARY	NONE	57.71390448	11.99406221	1.362617658
2478793199085559006	2478797055966201649	10047	TERTIARY	NONE	57.71391766	11.99421377	1.2087847
2478793199085559006	2478797055966201649	10048	TERTIARY	NONE	57.71393247	11.99436051	1.231105749
2478793199085559006	2478797055966201649	10049	TERTIARY	NONE	57.7139471	11.99449935	1.27727315
