2477933144769003912	2477926204101853234	10001	TERTIARY	NONE	57.69385911	11.95052445	3.53297186
2477933144769003912	2477926204101853234	10002	TERTIARY	NONE	57.69382824	11.9505169	2.785941386
2477933144769003912	2477926204101853234	10003	TERTIARY	NONE	57.69379913	11.95050978	2.11321425
2477933144769003912	2477926204101853234	10004	TERTIARY	NONE	57.69377105	11.95050468	1.214405447
2477933144769003912	2477926204101853234	10005	TERTIARY	NONE	57.69374344	11.95049969	0.118232597
2477926204101853234	2477923335063699384	10006	TERTIARY	NONE	57.69371468	11.95049449	0.367842016
2477926204101853234	2477923335063699384	10007	TERTIARY	NONE	57.69368923	11.95048984	0.886968606
2477926204101853234	2477923335063699384	10008	TERTIARY	NONE	57.69366386	11.95048521	1.307436515
2477923335063699384	2477922549084684169	10009	TERTIARY	NONE	57.6936302	11.9504777	1.656052366
2477922549084684169	2477885895833778003	10009	TERTIARY	NONE	57.69362973	11.95047758	1.655194874
2477922549084684169	2477885895833778003	10010	TERTIARY	NONE	57.69358785	11.95046727	1.836343969
2477922549084684169	2477885895833778003	10011	TERTIARY	NONE	57.69353965	11.9504554	1.723987907
2477922549084684169	2477885895833778003	10012	TERTIARY	NONE	57.69348454	11.95044182	1.809697297
2477922549084684169	2477885895833778003	10013	TERTIARY	NONE	57.69342677	11.95042759	2.755988213
2477922549084684169	2477885895833778003	10014	TERTIARY	NONE	57.69336675	11.95041281	2.769041589
2477922549084684169	2477885895833778003	10015	TERTIARY	NONE	57.69330932	11.95039867	3.42040737
2477922549084684169	2477885895833778003	10016	TERTIARY	NONE	57.69330932	11.95039867	3.42040737
2477922549084684169	2477885895833778003	10017	TERTIARY	NONE	57.69320125	11.95037205	4.623377882
2477922549084684169	2477885895833778003	10018	TERTIARY	NONE	57.69314801	11.95035893	4.536651792
2477922549084684169	2477885895833778003	10019	TERTIARY	NONE	57.69309478	11.95034582	4.449969909
2477922549084684169	2477885895833778003	10020	TERTIARY	NONE	57.69304121	11.95033263	4.658234042
2477922549084684169	2477885895833778003	10021	TERTIARY	NONE	57.6929868	11.95031922	4.154084603
2477922549084684169	2477885895833778003	10022	TERTIARY	NONE	57.6929358	11.95030666	5.000579531
2477922549084684169	2477885895833778003	10023	TERTIARY	NONE	57.6928855	11.95029427	5.257269784
2477922549084684169	2477885895833778003	10024	TERTIARY	NONE	57.69283098	11.95028085	4.851449921
2477922549084684169	2477885895833778003	10025	TERTIARY	NONE	57.69277985	11.95026825	4.395722543
2477885895833778003	2477879603706688838	10026	TERTIARY	NONE	57.69273474	11.95025726	4.535329444
2477885895833778003	2477879603706688838	10027	TERTIARY	NONE	57.69269355	11.9502442	4.547218209
2477885895833778003	2477879603706688838	10028	TERTIARY	NONE	57.69266601	11.95023149	4.176621128
2477885895833778003	2477879603706688838	10029	TERTIARY	NONE	57.69263773	11.95021843	3.482401023
2477885895833778003	2477879603706688838	10030	TERTIARY	NONE	57.6926303	11.950215	2.22535728
2477879603706688838	2477879603706693798	10031	TERTIARY	NONE	57.6926303	11.950215	0.778870182
2477879603706688838	2477879603706693798	10032	TERTIARY	NONE	57.69263051	11.95026551	5.949807091
2477879603706688838	2477879603706693798	10033	TERTIARY	NONE	57.692631	11.95035172	9.204365837
2477879603706688838	2477879603706693798	10034	TERTIARY	NONE	57.6926316	11.95046136	8.341729445
2477879603706688838	2477879603706693798	10035	TERTIARY	NONE	57.69263098	11.95057959	7.716696008
2477879603706688838	2477879603706693798	10036	TERTIARY	NONE	57.69263031	11.95070952	7.270473372
2477879603706693798	2477879427613042776	10037	TERTIARY	NONE	57.69262962	11.95084611	7.008016706
2477879603706693798	2477879427613042776	10038	TERTIARY	NONE	57.69262887	11.95099443	6.924583596
2477879603706693798	2477879427613042776	10039	TERTIARY	NONE	57.6926281	11.95114617	7.395848346
2477879603706693798	2477879427613042776	10040	TERTIARY	NONE	57.69262732	11.95130122	7.679675957
2477879603706693798	2477879427613042776	10041	TERTIARY	NONE	57.69262653	11.95145627	7.963504129
